x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
725.0,91.03132124046138,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
725.0,88.71131036646855,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
725.0,84.2356330955976,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0
725.0,74.95816212872548,1.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0
725.0,80.00593992251522,1.0,1.0,4.0,4.0,1.0,0.0,1.0,0.0
725.0,77.01608558243697,1.0,1.0,5.0,5.0,1.0,0.0,1.0,0.0
725.0,72.0386230271402,1.0,1.0,6.0,6.0,1.0,0.0,1.0,0.0
726.0,93.13501004347847,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
727.0,89.91162955855633,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
727.0,77.50646334774999,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
727.0,79.58551315348096,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
727.0,80.16215829631585,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
728.0,72.66323832015878,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
728.0,77.1167575384825,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
728.0,76.1505464168911,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
729.0,78.51421640501424,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
729.0,88.29495534272957,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
730.0,78.50192417856469,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
730.0,84.7902725376226,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
730.0,75.6680260983189,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0
730.0,93.95808843925164,1.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0
730.0,82.59269121035487,1.0,1.0,4.0,4.0,1.0,1.0,0.0,1.0
731.0,68.34816528002851,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
732.0,82.06361190537378,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
733.0,80.9700968006826,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
733.0,79.17076607265324,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
734.0,98.14869785035974,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
734.0,95.2468064755353,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
734.0,109.52389812537473,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
734.0,108.4763441945241,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
734.0,104.89803264706451,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0
734.0,90.4760593064553,1.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0
734.0,92.0527027958395,1.0,1.0,6.0,6.0,1.0,0.0,0.0,0.0
735.0,85.32766180908324,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
735.0,82.81745663834032,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
735.0,82.40244339903752,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0
735.0,83.18976762516596,1.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0
736.0,56.31240533569092,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
736.0,59.57367933278952,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
736.0,62.78621981732343,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0
736.0,60.7205316030481,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0
736.0,50.43825845926571,1.0,1.0,4.0,4.0,1.0,0.0,0.0,1.0
737.0,67.04186455446602,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
737.0,46.26582729424255,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
737.0,67.24205353971577,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
737.0,64.0426313845678,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
737.0,63.38213268727548,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0
738.0,60.04876257718509,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
739.0,76.57555001951434,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
739.0,95.73982754242071,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
740.0,101.50532378333962,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
741.0,107.08425988089358,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
741.0,81.67584548671468,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
741.0,81.99192295946672,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
742.0,71.62908904646127,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
743.0,96.15175891551245,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
743.0,96.8865792511586,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
743.0,91.64436881062154,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
744.0,79.05072631421902,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
744.0,77.75397595139755,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
745.0,93.04227399894123,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
745.0,87.55445196285272,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
745.0,84.65213668963828,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
745.0,92.70987694390143,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
745.0,96.27497881611086,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0
745.0,71.83797533649408,1.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0
746.0,73.46280638338813,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
746.0,67.39578785480825,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
746.0,76.62388194637286,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
746.0,68.96563252665622,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
746.0,79.4291364432059,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0
747.0,71.70234993513031,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
747.0,61.18657655694604,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
747.0,81.52847849590218,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
747.0,76.76942404353865,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
748.0,77.36339188653866,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
748.0,84.65631741741575,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
749.0,71.83235539573258,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
749.0,83.73650034822853,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
750.0,73.21389813167546,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
750.0,74.41977382527499,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
751.0,62.96254886665991,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
752.0,78.80004924712462,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
752.0,80.83575469402594,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
752.0,95.05670203970281,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
752.0,95.20717035520836,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
752.0,92.0800924063891,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0
753.0,94.75297380967925,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
754.0,83.11727695138104,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
754.0,76.44775010068196,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
754.0,78.56423572521699,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0
754.0,93.08368739327562,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0
755.0,78.0117289845561,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
755.0,63.85630208471064,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
755.0,66.27561050984302,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
755.0,71.20861259240817,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
755.0,67.53744629039318,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0
756.0,63.80143163409235,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
756.0,64.6388109837987,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
757.0,77.6385513548133,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
758.0,66.59143592408573,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
758.0,71.04208825348042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
758.0,89.02295451427513,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0
758.0,68.42726096806113,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0
758.0,67.14450976830481,1.0,1.0,4.0,4.0,1.0,1.0,1.0,0.0
759.0,86.75476056368207,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
759.0,91.88288707631848,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
759.0,95.1777215526241,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
759.0,108.33735065111794,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
760.0,77.11726427150532,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
760.0,78.21470034321891,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
760.0,75.49176411542139,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
760.0,72.6529365613864,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
760.0,73.61883644169427,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0
761.0,79.41284406224702,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
761.0,85.88031634120533,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
761.0,92.77294130611905,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
761.0,91.20812599619336,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
761.0,84.06689365314405,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0
761.0,82.72203963474378,1.0,1.0,5.0,5.0,1.0,1.0,0.0,0.0
762.0,72.63392506307808,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
762.0,67.49431531097389,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
762.0,79.05448270664343,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
762.0,73.58968794023028,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
762.0,93.00087481748744,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0
762.0,73.88373730269838,1.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0
763.0,85.03232846219308,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
763.0,85.79616543733479,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
763.0,93.87780580987311,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0
764.0,65.36757542452068,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
764.0,62.25844986424393,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
764.0,61.11368561456814,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
765.0,83.46910562830978,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
765.0,71.70533051237122,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
765.0,80.1833469930332,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0
766.0,76.89263209441148,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
766.0,87.62401444423816,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
766.0,92.97913446040594,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0
766.0,92.98702514420118,1.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0
766.0,97.81287379187097,1.0,1.0,4.0,4.0,1.0,1.0,0.0,1.0
767.0,88.20238917377362,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
767.0,87.52542636509403,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
767.0,86.0442901854258,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
767.0,91.19232454617301,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
767.0,83.58840573046588,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0
768.0,96.09665854382592,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
768.0,86.05550236657345,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
768.0,100.37143121140224,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
768.0,95.19022585670123,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
769.0,73.40565787590353,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
769.0,78.44620293584991,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
769.0,53.72885049495799,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
769.0,64.19486954246842,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
769.0,64.61594398545893,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0
770.0,88.26319184824682,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
770.0,80.97167009348946,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
771.0,82.7182498863101,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
771.0,77.72355902926864,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
772.0,106.04470146973286,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
772.0,96.76997919641619,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
772.0,97.59745824391331,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
772.0,93.47497186794281,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
772.0,85.05635196072873,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0
772.0,96.10709773516102,1.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0
773.0,85.64317911295717,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
774.0,65.35701734750657,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
774.0,72.39872924476057,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
774.0,66.88596226126225,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
774.0,80.46889392602759,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
774.0,78.6601712106564,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0
774.0,69.7693741154703,1.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0
775.0,75.27593037832688,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
775.0,70.45926151245736,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
775.0,76.11533310239959,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
776.0,84.54533259604558,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
776.0,93.87757524844682,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
776.0,81.5858822302028,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0
776.0,97.35369624724312,1.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0
777.0,93.78768429943688,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
777.0,81.54547119022862,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
778.0,81.33641987645704,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
779.0,76.80222602234076,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
779.0,90.43243602478267,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
779.0,77.0107642196914,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
779.0,77.03986334087891,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
779.0,74.83426797032655,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0
779.0,72.07520181695185,1.0,1.0,5.0,5.0,1.0,1.0,0.0,0.0
780.0,67.62559971914789,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
780.0,73.2562188413083,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
781.0,53.0287535413261,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
781.0,72.87237148182568,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
781.0,69.7025545416064,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0
781.0,63.035898630669294,1.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0
781.0,60.86183613125259,1.0,1.0,4.0,4.0,1.0,0.0,1.0,0.0
781.0,70.32118846342293,1.0,1.0,5.0,5.0,1.0,0.0,1.0,0.0
782.0,65.21536399910185,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
783.0,101.53869277716441,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
783.0,109.08424979110725,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
783.0,107.51459752024269,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0
783.0,105.98204190441841,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0
783.0,120.90260868968777,1.0,1.0,4.0,4.0,1.0,0.0,0.0,1.0
784.0,92.428497884509,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
785.0,77.55380839201872,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
786.0,106.43592467972863,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
787.0,65.90454136609638,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
787.0,78.84685236683939,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
787.0,82.15012847009035,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
787.0,70.7021724284369,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
787.0,90.52346132470456,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0
788.0,90.62343734372357,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
788.0,89.28858905602858,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
788.0,93.50328735349623,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
788.0,77.85259004495897,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
788.0,82.70739430278398,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0
788.0,78.12690242412408,1.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0
788.0,94.61246490716388,1.0,1.0,6.0,6.0,1.0,0.0,0.0,0.0
789.0,81.51916889796092,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
789.0,81.76141630632618,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
789.0,84.89401046410256,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
789.0,78.54739222663247,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
789.0,83.08871785926678,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0
789.0,88.37799277531991,1.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0
790.0,71.91532302306304,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
790.0,85.42098225005802,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
790.0,74.07472012572117,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0
790.0,91.86074593756368,1.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0
790.0,84.74051755743211,1.0,1.0,4.0,4.0,1.0,0.0,1.0,0.0
790.0,76.91211082851865,1.0,1.0,5.0,5.0,1.0,0.0,1.0,0.0
790.0,73.50254413407217,1.0,1.0,6.0,6.0,1.0,0.0,1.0,0.0
791.0,68.62484444677186,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
791.0,53.147192463340446,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
791.0,65.69188035271073,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
791.0,56.97825313996446,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
791.0,70.72492394767546,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0
791.0,68.68498087632567,1.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0
792.0,77.71555998045713,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
792.0,80.57613146098618,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
792.0,80.37108730969778,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0
792.0,86.50793089215769,1.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0
792.0,92.0839627709714,1.0,1.0,4.0,4.0,1.0,0.0,1.0,0.0
793.0,75.06191076487207,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
793.0,78.18199046113894,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
793.0,67.21337197913803,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
793.0,69.80167894215919,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
793.0,88.19057078417127,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0
794.0,87.07344166850822,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
794.0,85.57323247124745,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
794.0,97.27152948086518,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
794.0,92.3152957769276,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
794.0,93.12768538632923,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0
794.0,85.2817947466099,1.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0
795.0,97.59734146828016,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
796.0,80.39913443003124,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
797.0,67.86664015393298,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
797.0,66.42614277504406,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
797.0,66.9060175504949,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0
797.0,70.07180921646585,1.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0
798.0,113.0723875398554,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
798.0,112.22018221601344,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
798.0,110.94685934460882,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
798.0,99.76658112027062,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
798.0,110.96835565530372,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0
798.0,117.7623080985257,1.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0
798.0,105.97970473511208,1.0,1.0,6.0,6.0,1.0,0.0,0.0,0.0
799.0,77.05165814012383,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
799.0,84.03410418968171,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
799.0,80.07165942660416,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
799.0,71.92960302486892,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
800.0,69.2156717849094,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
800.0,83.50451951010653,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
800.0,76.87843583412561,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
800.0,93.05709139359638,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
800.0,88.98357016157291,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0
801.0,67.46291640583135,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
801.0,77.08293798430044,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
801.0,77.15601477943741,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
802.0,60.7484771734394,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
803.0,86.50958977980483,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
803.0,102.00197858494944,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
803.0,107.03741389889578,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0
803.0,108.37820775783732,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0
803.0,106.83679875809028,1.0,1.0,4.0,4.0,1.0,0.0,0.0,1.0
804.0,87.87542079998391,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
804.0,93.06566573226833,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
805.0,67.92272997916943,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
806.0,85.18630501204856,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
806.0,93.00875786955734,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
806.0,84.02653125164369,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0
806.0,88.09854854565395,1.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0
806.0,89.05572184015014,1.0,1.0,4.0,4.0,1.0,0.0,1.0,0.0
807.0,65.06719308711959,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
807.0,63.63229345975644,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
807.0,67.22651707343257,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
807.0,76.90971373984056,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
808.0,79.02036154337725,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
808.0,94.10103968208864,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
808.0,67.28289564397865,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0
809.0,65.23622631626326,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
810.0,65.46683554729975,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
810.0,76.8802267918788,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
810.0,79.36791638712404,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
810.0,76.58343131663719,1.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0
811.0,75.75800949271509,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
811.0,76.4970696076301,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
811.0,72.79466641909485,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
811.0,78.78527020974238,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0
811.0,58.18697748930637,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0
811.0,60.50615472385621,1.0,1.0,5.0,5.0,1.0,0.0,0.0,0.0
812.0,85.93096208728684,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
812.0,91.95927897881859,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
813.0,63.65982813937046,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
813.0,58.73910463033916,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
814.0,83.53652678640267,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
814.0,82.6828871258438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
814.0,94.94892798914655,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
814.0,81.15439113053438,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0
814.0,102.20781161012096,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0
